utc,pid,rss_bytes,process_hwm_bytes,host_available_bytes,gpu_gpc_cur_hz,gpu_gpc_min_hz,gpu_gpc_max_hz
2026-09-13T12:00:03.738312+00:00,2728813,5934047232,19650097152,72196775936,1575000000,1575000000,1575000000
2026-09-13T12:00:13.739056+00:00,2728813,5934047232,19650097152,88400203776,1575000000,1575000000,1575000000
2026-09-13T12:00:23.739718+00:00,2728813,5934047232,19650097152,72174088192,1575000000,1575000000,1575000000
2026-09-13T12:00:33.740368+00:00,2728813,5934047232,19650097152,72203501568,1575000000,1575000000,1575000000
2026-09-13T12:00:44.015136+00:00,2728813,5934047232,19650097152,72202412032,1575000000,1575000000,1575000000
2026-09-13T12:00:54.016048+00:00,2728813,5934047232,19650097152,72194666496,1575000000,1575000000,1575000000
2026-09-13T12:01:04.017631+00:00,2728813,5933969408,19650097152,70733357056,1575000000,1575000000,1575000000
2026-09-13T12:01:14.018335+00:00,2728813,5933879296,19650097152,69889839104,1575000000,1575000000,1575000000
2026-09-13T12:01:24.019027+00:00,2728813,5933871104,19650097152,69159751680,1575000000,1575000000,1575000000
2026-09-13T12:01:34.019743+00:00,2728813,5933871104,19650097152,75386060800,1575000000,1575000000,1575000000
2026-09-13T12:01:44.020672+00:00,2728813,5933871104,19650097152,88918142976,1575000000,1575000000,1575000000
2026-09-13T12:01:54.102186+00:00,2728813,5933871104,19650097152,89055322112,1575000000,1575000000,1575000000
2026-09-13T12:02:04.102848+00:00,2728813,5933871104,19650097152,89159782400,1575000000,1575000000,1575000000
2026-09-13T12:02:14.103531+00:00,2728813,5933871104,19650097152,89163902976,1575000000,1575000000,1575000000
2026-09-13T12:02:24.105499+00:00,2728813,5933936640,19650097152,89181077504,1575000000,1575000000,1575000000
2026-09-13T12:02:34.108728+00:00,2728813,5933936640,19650097152,87891615744,1575000000,1575000000,1575000000
2026-09-13T12:02:44.109439+00:00,2728813,5933936640,19650097152,105279836160,1575000000,1575000000,1575000000
